postcode,courier_company_id,region,local_region,metro,city,state,state_code,branch_location,routing_code,rto_routing_code,cod,cutoff_time,pickup,delivery,sr_region,blocked,block_reason,sr_metro,sr_local_region,ros,suppress_pickup,suppress_delivery,first_mile_pickup,multi_delivery,blocked_pickup,blocked_delivery,delay_pickup,delay_delivery,pickup_supress_date_from,pickup_supress_date_to,delivery_supress_date_from,delivery_supress_date_to,suppress_remark,supress_on,pickup_delay_date_from,pickup_delay_date_to,pickup_delay_days,delivery_delay_date_from,delivery_delay_date_to,delivery_delay_days,delay_remark,multi_delivery
364225,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
364240,196,3,0,0,BHAVNAGAR,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382725,196,3,0,0,KALOL,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
364241,196,3,0,0,BHAVNAGAR,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382729,196,3,0,0,GANDHINAGAR,GUJARAT,GJ,"GANDHINAGAR BRANCH",,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382731,196,3,0,1,AHMEDABAD,GUJARAT,GJ,"AHMEDABAD BRANCH",,,1,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382733,196,3,0,0,KALOL,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
395002,196,3,0,0,SURAT,GUJARAT,GJ,"SURAT APEX",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382736,196,3,0,1,AHMEDABAD,GUJARAT,GJ,"AHMEDABAD APEX",,,1,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382737,196,3,0,1,AHMEDABAD,GUJARAT,GJ,"AHMEDABAD BRANCH",,,1,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
364245,196,3,0,0,BHAVNAGAR,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382743,196,3,0,0,KALOL,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
364270,196,3,0,0,BHAVNAGAR,GUJARAT,GJ,"RAJKOT BRANCH",,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382805,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382806,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382816,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382825,196,3,0,0,MEHSANA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382826,196,3,0,0,GANDHINAGAR,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
364292,196,3,0,0,BHAVNAGAR,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
364293,196,3,0,0,BHAVNAGAR,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382833,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382845,196,3,0,0,GANDHINAGAR,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382851,196,3,0,0,AHMEDABAD,GUJARAT,GJ,"AHMEDABAD BRANCH",,,1,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382857,196,3,0,0,AHMEDABAD,GUJARAT,GJ,"AHMEDABAD APEX",,,1,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
382861,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
395003,196,3,0,0,SURAT,GUJARAT,GJ,"SURAT CITY BRANCH",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
364297,196,3,0,0,BHAVNAGAR,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
364455,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
383001,196,3,0,0,HIMMATNAGAR,GUJARAT,GJ,"GANDHINAGAR BRANCH",,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
364457,196,3,0,0,GONDAL,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
383004,196,3,0,0,AHMEDABAD,GUJARAT,GJ,"AHMEDABAD APEX",,,1,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
383006,196,3,0,1,AHMEDABAD,GUJARAT,GJ,"AHMEDABAD BRANCH",,,1,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
364524,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
383205,196,3,0,0,HIMMATNAGAR,GUJARAT,GJ,"GANDHINAGAR BRANCH",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
383220,196,3,0,1,AHMEDABAD,GUJARAT,GJ,"AHMEDABAD APEX",,,1,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
383315,196,3,0,0,MODASA,GUJARAT,GJ,"GANDHINAGAR BRANCH",,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
364536,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
383354,196,3,0,1,AHMEDABAD,GUJARAT,GJ,"AHMEDABAD BRANCH",,,1,11:00,1,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
383430,196,3,0,1,AHMEDABAD,GUJARAT,GJ,"GANDHINAGAR BRANCH",,,1,11:00,1,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
384001,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
384002,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
384003,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:31"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:31",,,,,,,,0
384004,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384011,196,3,0,0,MEHSANA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384121,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384122,196,3,0,0,MEHSANA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
364537,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384135,196,3,0,0,UNJHA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384151,196,3,0,0,SIDDHPUR,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
364560,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
364561,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
364570,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384160,196,3,0,0,UNJHA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
364601,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384170,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
364615,196,3,0,1,AHMEDABAD,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
364660,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
364712,196,3,0,0,RAJKOT,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
364713,196,3,0,0,RAJKOT,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
364714,196,3,0,0,RAJKOT,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
365220,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
365615,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384205,196,3,0,0,MEHSANA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384206,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
365616,196,3,0,0,AMRELI,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384210,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
365730,196,3,0,0,BARODA,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
380452,196,3,0,0,AHMEDABAD,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
381156,196,3,0,0,AHMEDABAD,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
381520,196,3,0,0,VALSAD,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
382042,196,3,0,1,AHMEDABAD,GUJARAT,GJ,"GANDHINAGAR BRANCH",,,0,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384256,196,3,0,0,MEHSANA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384257,196,3,0,0,MEHSANA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
382140,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,0,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384265,196,3,0,0,PATAN,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384270,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
382150,196,3,0,1,AHMEDABAD,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384273,196,3,0,0,MEHSANA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384274,196,3,0,0,MEHSANA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384276,196,3,0,0,MEHSANA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384277,196,3,0,0,MEHSANA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
382211,196,3,0,0,AHMEDABAD,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384280,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
382220,196,3,0,1,AHMEDABAD,GUJARAT,GJ,"AHMEDABAD WEST BRANCH",,,0,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384292,196,3,0,0,MEHSANA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384311,196,3,0,0,MEHSANA,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384315,196,3,0,0,VISNAGAR,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
382225,196,5,0,0,AHMEDABAD,GUJARAT,GJ,,,,0,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
382333,196,3,0,0,AHMEDABAD,GUJARAT,GJ,,,,0,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384350,196,3,0,0,VISNAGAR,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,1,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
384411,196,3,0,0,MEHSANA,GUJARAT,GJ,"MEHSANA BRANCH",,,1,11:00,0,1,3,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
382355,196,3,0,0,AHMEDABAD,GUJARAT,GJ,,,,1,11:00,0,1,3,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:23:33"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:23:33",,,,,,,,0
